Gesture U,"[3.86903, -3.083732, -0.40222588, 12.928689, 0.51714754, -7.2783732, 9.481039, -3.9073372, 2.882619, 1.6376339, 2.1068976, 2.336741]","[17.592594, 4.5681367, -0.21068975, 6.83784, 8.6095495, -1.340753, 6.1004257, 10.141838, 7.52737, 9.557653, 9.586384, 9.404425]","[7.575254, -0.31603462, -1.7429788, 15.859192, 11.137826, -5.2768207, 8.590396, 7.019799, 0.49799395, 2.2984335, 2.2697031, 2.2026656]"
Gesture U,"[5.650316, -2.4612393, 4.9895163, 2.681506, -0.8331822, 0.62249243, 5.899313, 2.5474305, 0.9576807, 2.72939, 2.0398598, 2.7964275]","[10.754754, 0.06703765, 5.765238, 13.64695, 5.5258174, 0.82360536, 9.528923, 11.300632, 6.7324953, 9.011775, 9.452309, 8.954314]","[1.9249382, -1.13964, 6.3111157, 16.730682, 2.7389667, 1.8770541, 8.293514, 8.542512, 1.7525556, 1.5035586, 2.6431987, 2.1739352]"
Gesture U,"[1.5801731, 5.0374002, -8.7532015, 15.437813, -1.934515, -4.7979803, 10.965444, 2.6910827, 0.02873042, 5.3725886, 3.8307228, 3.5242648]","[9.165004, 16.175226, -2.7102363, 7.2304893, 13.378799, -0.18195933, 6.0621185, 11.9135475, 7.2592196, 7.8529816, 9.088389, 8.6095495]","[4.232949, 8.66701, -2.6431987, 12.248735, 10.67814, -2.9496565, 7.441179, 10.821792, 3.9456444, 2.2218192, 3.1124623, 2.4516625]"
Gesture U,"[2.777274, -3.0454245, 0.80445176, 12.421119, -3.9264908, -1.3215994, 12.028469, -2.4516625, 2.6240451, 3.3518825, 2.8060043, 2.0590134]","[14.374787, 6.1770406, -3.2848446, 15.246277, 5.8322754, -1.9919758, 9.3182335, 8.714894, 6.588843, 9.634268, 9.299079, 9.174581]","[9.279925, 3.6774938, -1.7717092, 18.071434, 2.0973208, -1.388637, 11.425131, 4.9416323, -0.19153613, 1.1300632, 2.3463178, 1.3982137]"
Gesture D,"[-0.58418524, -0.7565677, -1.2354081, -0.8331822, -1.4460979, -1.541866, 0.17238252, 10.850522, 7.1251445, -3.083732, 2.920926, 16.242264, 0.4309563, 1.1109096, 1.283292]","[6.895301, 7.4124484, 6.397307, 7.3166804, 12.670115, 1.8770541, 1.4460979, 9.030929, 4.9703627, -1.5035586, 2.8634653, 6.8761473, 6.1387334, 7.699753, 6.895301]","[6.7229185, 7.1155677, 6.4739213, 5.707777, 10.611102, -3.763685, 2.0015526, 26.958712, 2.5570073, -4.9703627, 13.685257, 5.9567738, 5.535394, 6.244078, 5.7748146]"
Gesture D,"[1.043872, 3.2369606, -2.8538885, -2.566584, 20.90617, 4.3382936, -4.9224787, 2.528277, 12.938266, 1.8387469, 1.4460979, 0.39264908, 0.82360536]","[7.5465236, 11.013328, 2.27928, -0.7661445, 11.003751, 3.7924154, -0.8714894, 3.3135753, 7.1155677, 6.5601125, 7.680599, 6.8665705, 7.3645644]","[8.485051, 8.647857, -3.2465374, -0.6895301, 24.344242, -4.5681367, 1.3024458, 11.463438, 2.566584, 4.3478703, 6.9144545, 6.933608, 5.995081]"
Gesture D,"[-0.06703765, 3.6583402, -3.7062242, 12.497733, 3.9360676, 13.560759, -3.1986535, 6.1100025, 2.920926, -0.7182605, 0.019153614, -0.51714754]","[7.240066, 8.973468, -1.1683705, 6.933608, 7.5465236, 3.8977604, 0.6607997, 6.9623384, 4.223372, 6.7612257, 7.5561004, 7.1730285]","[8.169016, 4.673482, -4.5202527, 12.229582, 6.397307, -7.872135, 9.988609, 15.437813, 7.6231384, 6.1387334, 5.8226986, 6.4547677]"
Gesture D,"[0.60333884, 1.2066777, 1.292869, -4.2042184, 14.12579, 7.5944076, -7.144298, 11.300632, 0.46926352, 0.81402856, 1.1492168, 1.1013328]","[7.2687964, 8.561666, 5.1810527, -1.4077905, 13.417107, 4.673482, -0.8523358, 3.6774938, 4.453215, 7.441179, 7.7093296, 7.6614456]","[7.067683, 5.985504, 2.2984335, 1.0630256, 24.966736, -5.851429, 1.8866309, 15.524004, 5.0182467, 2.8634653, 6.7612257, 3.4955344]"
Gesture D,"[0.48841715, 5.2289367, -3.6583402, 2.1068976, 14.020445, 5.315128, -2.777274, 13.40753, 6.7708025, -1.1204864, 0.45968673, 0.31603462, 1.6950948, 1.5993267]","[6.5601125, 10.218452, 1.6567876, 0.34476504, 7.1251445, 3.5529952, -0.48841715, 5.7365074, 4.8362875, 5.209783, 6.9240313, 6.9527617, 7.1347213, 6.7324953]","[7.7572136, 14.891934, -1.1587936, 3.9073372, 16.414646, -6.14831, 4.7979803, 17.956512, 4.357447, 5.4204726, 7.0006456, 7.3166804, 6.090849, 8.121132]"
Gesture D,"[0.21068975, 5.583278, -3.466804, 16.510414, 4.7788267, -2.6719291, 8.149862, 11.3964, 0.24899697, 1.6280571, 1.4173675]","[6.8665705, 10.534488, -3.0933087, 7.3071036, 4.8841715, -0.047884032, 4.8745947, 7.038953, 6.157887, 7.086837, 6.8186865]","[7.3071036, 7.8146744, -5.257667, 21.643583, 2.0111294, -2.7581203, 14.317327, 1.1587936, 5.5737014, 7.3166804, 7.038953]"
Gesture D,"[0.60333884, 0.7661445, 1.0630256, 1.4269443, -5.4683566, 5.497087, 11.865664, 2.825158, 2.384625, 18.693928, -0.9959879, 0.45010993, 0.12449849, 0.22984336]","[6.3685765, 6.531382, 6.5601125, 14.518439, 0.12449849, 1.8387469, 6.9048777, 1.388637, 1.0821792, 7.067683, 3.715801, 7.2783732, 6.339846, 6.157887]","[7.603985, 7.086837, 7.517793, 16.960526, -9.768343, 8.025364, 9.279925, -7.8625584, 12.344504, 9.662998, 7.795521, 6.7612257, 7.575254, 7.297527]"
Gesture D,"[0.12449849, 3.620033, -3.6104562, 18.387468, 7.785944, 0.51714754, 1.7908629, 18.454506, 1.7621324, 0.019153614, 1.484405, 1.9728222, 1.5897499]","[6.6654577, 8.676587, -0.80445176, 4.8745947, 4.721366, -1.2066777, 0.2777274, 6.9144545, 4.1276035, 7.2783732, 7.1826053, 7.1826053, 6.9048777]","[8.513782, 6.445191, -3.41892, 17.30529, 4.501099, -5.4204726, 14.528016, 9.605537, 3.2082303, 5.0661306, 6.14831, 6.847417, 5.947197]"
Gesture D,"[1.1971009, 4.213795, -5.5641246, 16.146496, 9.701305, 4.999093, -1.7429788, 12.650962, 9.605537, -0.06703765, 0.6703765, 1.292869]","[6.8569937, 8.034941, -3.6583402, 3.265691, 1.5993267, 0.91937345, -0.94810385, 2.3463178, 4.146757, 5.6886234, 6.9527617, 7.833828]","[7.2783732, 6.244078, -0.5650316, 17.113754, 6.9048777, -6.5218053, 2.9879637, 13.857639, 3.3806129, 5.7843914, 6.933608, 2.5091233]"
Gesture D,"[1.9728222, -0.9672575, 0.61291564, 20.96363, 7.038953, -5.746084, 10.553641, 6.9240313, -0.39264908, 0.50757074, 0.79487497, 0.93852705]","[11.836933, 3.1986535, -4.367024, 3.9264908, 1.0055647, -3.3327289, 2.6431987, 4.3382936, 4.7500963, 6.540959, 6.5218053, 6.1100025]","[9.739613, -4.0892963, 5.650316, 21.68189, -2.3942018, 2.231396, 16.931795, 6.339846, 6.6079965, 7.5082164, 6.4547677, 9.088389]"
