Gesture L,"[0.5554548, 2.0398598, 1.8291701, -1.7046716, 14.652514, 2.1164744, -2.1930888, 1.5035586, 1.9728222, 1.3694834]","[5.66947, 9.624691, 4.654328, -0.32561144, 6.5984197, 2.767697, 2.4899697, 6.6367273, 6.4739213, 6.7133417]","[7.4124484, 14.81532, 0.90021986, 0.37349546, 18.176779, 6.6271505, 11.654974, 6.8665705, 6.703765, 7.3645644]"
Gesture L,"[0.21068975, -0.18195933, 2.566584, 9.768343, -4.0892963, 0.31603462, 1.5035586, 1.3215994, 0.8523358]","[9.126697, 2.4995465, 3.4859576, 5.2289367, 1.5514427, 5.602432, 6.033388, 6.8091097, 6.6846113]","[12.890382, -2.327164, 9.11712, 6.6846113, 12.11466, 7.3645644, 8.331821, 6.6750345, 7.517793]"
Gesture L,"[4.721366, -1.3215994, 3.41892, 10.745177, -1.9057846, 0.02873042, 1.9440918, 1.5801731, 1.3024458]","[10.477027, 1.3120226, 5.267244, 7.374141, 2.1260512, 4.596867, 6.1770406, 6.540959, 6.4739213]","[12.804191, -2.327164, 6.4068837, 8.628703, 11.434708, 9.864111, 6.2823853, 6.9144545, 7.690176]"
Gesture L,"[0.5554548, 2.3175871, -1.484405, 10.43872, -4.55856, 2.3558946, 1.4556746, 1.8004397]","[6.2249246, 5.2959743, 1.7908629, 6.9719152, 0.6512229, 5.707777, 5.861006, 6.2823853]","[8.446744, 5.2480903, 3.3806129, 6.4164605, 14.949395, 6.1770406, 6.9527617, 7.7667904]"
Gesture L,"[2.825158, -0.4405331, 2.2888567, 3.3997664, 7.0964136, -5.6982, 0.842759, 1.9440918, 0.9576807]","[13.790602, 0.11492168, 6.493075, 10.745177, 4.185065, 6.8761473, 6.6367273, 7.029376, 7.201759]","[8.848969, -4.912902, 5.765238, 13.2351465, 5.5162406, 11.587936, 5.2863975, 6.83784, 7.1634517]"
Gesture L,"[0.7374141, 2.7389667, -1.13964, 2.920926, 5.4779334, 6.196194, -2.7485435, 0.18195933, 2.566584, 1.6184803, 1.685518]","[10.400413, 9.11712, 0.095768064, 5.813122, 13.503298, 3.1603463, 7.441179, 5.650316, 5.8322754, 6.655881, 6.9527617]","[6.981492, 5.5258174, -2.3175871, 4.721366, 14.681245, 5.5737014, 10.984597, 6.2249246, 8.226477, 6.6079965, 4.807557]"
Gesture L,"[0.92895025, 3.0454245, 1.1013328, -1.3599066, 6.8569937, 6.6654577, -4.6351743, 1.4173675, 2.1452048, 1.1013328]","[8.082825, 12.871228, 4.223372, 2.8921957, 15.035586, 3.8402996, 4.9320555, 5.554548, 6.531382, 6.8569937]","[5.861006, 12.5264635, -2.1739352, 0.21068975, 11.932701, 4.2521024, 16.989256, 6.5984197, 6.196194, 7.536947]"
Gesture L,"[3.5338416, -0.18195933, 1.3790601, 9.77792, -4.5298295, 0.7565677, 2.585738, 1.5897499]","[12.823344, -0.23942018, 6.2345014, 8.7532015, 6.742072, 4.3478703, 6.0525417, 6.0142345]","[13.694834, -3.5051112, 6.253655, 7.1826053, 9.969456, 7.843405, 6.3302693, 8.389283]"
Gesture L,"[5.985504, -1.7142484, 1.9919758, 12.785037, -4.7979803, 1.388637, 2.0494366, 1.1492168]","[12.047623, -0.16280572, 5.583278, 8.66701, 3.6487634, 5.554548, 6.742072, 6.7803793]","[14.288596, -2.27928, 6.493075, 9.241618, 12.382812, 6.6271505, 6.799533, 6.9144545]"
Gesture L,"[1.436521, 3.4476504, -2.815581, 2.9975405, 7.52737, -2.8634653, 1.8195933, 2.3750482, 1.0534488, 1.5514427]","[12.210428, 5.2385135, -0.16280572, 8.437167, 5.3247046, 4.2042184, 5.0278234, 6.1387334, 6.3685765, 6.933608]","[12.315774, 3.5913026, -1.1013328, 10.371682, 6.789956, 13.88637, 7.785944, 6.799533, 6.8761473, 7.335834]"
Gesture L,"[4.2425256, 1.8291701, -2.5187001, 6.483498, 5.0374002, 0.6799533, -0.20111294, 0.7661445, 0.82360536, 1.1109096]","[10.189722, 4.2999864, 1.7525556, 9.279925, 6.349423, 2.6240451, 4.414908, 7.144298, 7.73806, 8.829816]","[14.164097, 0.59376204, 0.5650316, 7.833828, 10.888829, 10.783484, 9.3182335, 5.4779334, 5.544971, 2.882619]"
Gesture L,"[0.49799395, 1.340753, -0.33518824, 0.40222588, 3.5817258, 6.397307, -2.6527755, 0.8810662, 2.0398598, 0.7565677, 1.2737153]","[7.73806, 9.069236, 2.5187001, 3.2465374, 9.394848, 3.5817258, 3.8881836, 4.9703627, 5.592855, 5.947197, 6.435614]","[7.728483, 8.293514, -2.5474305, 3.667917, 17.506403, 4.817134, 12.670115, 7.4124484, 6.6079965, 7.7189064, 7.9487495]"
Gesture L,"[1.292869, 2.5570073, -1.9632454, 3.3614593, 6.291962, 5.133168, 0.23942018, 2.8443117, 2.1452048]","[7.4028716, 7.565677, -1.0534488, 6.244078, 5.45878, 4.0892963, 3.7924154, 5.4300494, 5.995081]","[9.337387, 6.1004257, 0.19153613, 7.52737, 8.082825, 7.249643, 8.628703, 6.3589997, 7.920019]"
Gesture L,"[1.4173675, 1.2066777, -2.96881, 2.767697, 7.8912888, 3.3806129, -2.0685902, 2.2888567, 2.4133554, 1.7429788]","[10.160992, 5.6886234, -0.90979666, 7.029376, 8.101978, 2.8921957, 4.9703627, 5.0661306, 6.1100025, 6.483498]","[10.994174, 3.8307228, 0.038307227, 7.7093296, 15.552734, 7.785944, 14.595054, 6.157887, 6.6079965, 5.90889]"
Gesture L,"[0.16280572, 4.999093, 0.34476504, -2.135628, 0.8810662, 10.25676, -5.803545, -0.7374141, 1.8866309, 1.1300632, 1.6759412]","[6.1004257, 10.850522, 3.2465374, 1.9153614, 9.998186, 4.185065, 2.5187001, 4.3382936, 5.6215854, 6.1004257, 6.579266]","[7.9583263, 12.919112, 1.1875241, 0.12449849, 13.570335, 6.799533, 15.456966, 9.279925, 6.5505357, 7.1059904, 7.8912888]"
Gesture L,"[0.33518824, 0.8810662, -3.3327289, 4.8841715, 7.9583263, -2.2505496, -0.2681506, 3.1028855, 1.6567876]","[8.00621, 5.5737014, -1.6663644, 6.6654577, 4.999093, 1.8100165, 3.8402996, 4.7022123, 5.1235914]","[10.649409, 7.019799, 1.1204864, 13.340492, 7.192182, 12.076353, 9.653421, 6.991069, 7.9391727]"
Gesture L,"[0.41180268, 2.1739352, -1.5227122, 3.2273839, 8.983045, 2.231396, -0.92895025, 2.7485435, 1.7717092, 0.9672575, 1.1109096]","[7.3549876, 7.843405, -1.340753, 6.253655, 8.111555, 4.146757, 4.156334, 5.4683566, 5.813122, 5.861006, 5.803545]","[9.959879, 8.839393, -2.834735, 7.8050976, 13.321339, 10.496181, 7.9008656, 7.2592196, 7.728483, 7.8625584, 8.561666]"
Gesture L,"[2.3175871, 0.82360536, -2.030283, 8.283937, 7.441179, 0.62249243, 0.63206923, 1.934515, 0.5746084]","[9.442732, 3.5817258, 0.4309563, 8.169016, 5.0757074, 4.0701427, 3.7924154, 4.999093, 5.544971]","[12.08593, 4.0892963, -3.7062242, 12.832921, 10.04607, 10.170568, 8.734048, 5.765238, 8.360553]"
Gesture L,"[3.4763808, 0.31603462, -1.2354081, 10.773908, 4.5681367, -2.4708161, 2.1930888, 2.8060043, 2.3463178]","[9.385271, 2.2984335, 1.1492168, 9.375694, 3.7732618, 3.514688, 4.185065, 5.209783, 5.765238]","[12.354081, -1.7142484, 3.0550013, 13.397953, 5.363012, 14.719552, 6.847417, 6.799533, 6.0046577]"
Gesture L,"[1.3694834, 2.9113493, -3.620033, 2.5953147, 5.9663506, -2.384625, 1.6184803, 2.528277, 1.4748282]","[8.130709, 4.951209, -1.6280571, 7.0964136, 4.367024, 5.3725886, 4.5872903, 6.1100025, 6.2823853]","[11.252748, 5.9759274, 1.8100165, 13.22557, 7.0006456, 11.798626, 6.5122285, 7.0964136, 8.054094]"
Gesture R,"[1.1204864, 1.3024458, 1.1109096, 1.436521, 1.5993267, 4.7405195, -3.122039, 5.0182467, 10.275913, 3.86903, -5.592855, 13.283031, 2.681506, 6.4068837, 2.8538885, 0.94810385, 2.815581, 1.5514427]","[7.9391727, 7.833828, 8.082825, 8.178593, 7.9008656, 16.788143, -1.5993267, 4.9799395, 9.423578, 0.2777274, 2.384625, 7.422025, 0.7374141, 7.785944, 6.339846, 5.6407394, 7.1347213, 6.7803793]","[5.7365074, 5.717354, 5.8322754, 5.449203, 4.7788267, 12.727576, -7.843405, 5.3821654, 10.266336, -5.583278, 13.148955, 5.161899, -3.083732, 15.964537, 9.107543, 5.0757074, 6.5026517, 6.493075]"
Gesture R,"[1.1683705, 5.4683566, 0.7661445, 5.391742, 17.219099, 2.1930888, 2.882619, 7.28795, 6.081272, 4.7979803, 1.6376339, 0.9864111, 1.3311762]","[7.3071036, 11.33894, 0.095768064, 1.7621324, 7.335834, -1.0247183, 6.483498, 2.930503, 3.0933087, 10.199299, 5.3342814, 7.019799, 7.680599]","[7.393295, 7.393295, -2.9975405, 5.2768207, 13.158532, -5.631162, 18.65562, -3.3327289, 5.0661306, 13.666103, 3.3614593, 5.851429, 6.2823853]"
Gesture R,"[-0.11492168, 2.0398598, -3.1124623, 5.267244, 23.03222, 9.260772, -5.4779334, 13.589489, 3.9456444, 4.367024, 1.0534488, 0.38307226, 1.3311762]","[9.730036, 9.050082, -1.7812861, 0.1436521, 5.6886234, -2.2122424, 2.1164744, 5.659893, 1.982399, 8.2169, 3.763685, 6.2632318, 7.2304893]","[8.2169, 5.544971, -5.6407394, 4.817134, 23.24291, -1.4269443, 11.377247, -4.271256, 1.2162545, 17.429789, 5.48751, 5.085284, 6.0142345]"
Gesture R,"[-0.18195933, 0.21068975, 0.17238252, 0.10534488, 0.19153613, 0.047884032, 0.37349546, 0.32561144, 0.46926352, -0.1340753, -0.18195933, -0.22026655, 0.59376204, -0.1436521, 0.08619126, 0.4405331, -0.6799533, 0.30645782, 2.4420857, 1.5131354, 0.19153613, 0.35434186, 0.6703765, 0.36391866, 0.48841715, -0.009576807, 1.9632454, -1.3215994, -1.5131354, 17.152061, 10.6398325, -6.4164605, 9.174581, 4.4244847, 4.098873, 1.4748282, 0.8523358, 1.340753, 1.5035586]","[7.1634517, 7.2592196, 7.326257, 7.3071036, 7.3645644, 7.3071036, 7.2209125, 7.153875, 7.1251445, 7.2592196, 7.1826053, 8.37013, 8.207323, 6.435614, 8.992621, 8.37013, 8.169016, 8.925584, 7.297527, 8.513782, 8.7053175, 8.274361, 8.264784, 8.24563, 8.389283, 9.174581, 12.124237, 2.8634653, 0.33518824, 9.758766, 2.0015526, -2.7581203, 8.24563, -1.9536686, 3.3327289, 6.655881, 5.305551, 6.694188, 6.531382]","[7.086837, 6.397307, 6.493075, 6.3206925, 6.2632318, 6.5696893, 6.5122285, 6.588843, 6.5601125, 7.0102224, 7.0102224, 6.703765, 5.8705826, 3.7541082, 4.8458643, 4.6830587, 5.5162406, 5.21936, 5.707777, 2.9783869, 5.755661, 5.554548, 5.7269306, 4.951209, 5.410896, 5.449203, 6.703765, -4.951209, 0.6512229, 18.693928, 4.3766007, -1.8291701, 25.04335, -6.6846113, 11.827356, 11.013328, 5.3342814, 6.9144545, 7.201759]"
Gesture R,"[0.038307227, 1.8100165, -2.6719291, 3.514688, 19.04827, 7.326257, -4.2521024, 18.32043, 2.6144683, 6.531382, 2.825158, 2.4133554, 2.0398598]","[6.742072, 8.63828, -1.1971009, 2.6048915, 7.029376, -0.7661445, -0.91937345, 7.8529816, -0.80445176, 6.5505357, 2.5378537, 4.8841715, 5.765238]","[7.967903, 11.808203, -6.4068837, 5.401319, 24.851814, 1.4652514, -2.087744, 15.9262295, -3.3806129, 19.412188, 6.1195793, 7.7189064, 5.497087]"
Gesture R,"[0.6991069, 4.759673, 1.3215994, -2.4229321, 17.429789, 9.9790325, -5.592855, 20.992361, 4.0222588, 9.758766, 5.2959743, -0.05746084, -0.7469909, 0.5650316, 0.31603462, 0.47884035]","[6.1100025, 9.251195, 1.7908629, -1.7046716, 4.4819455, 1.3215994, -3.6774938, 10.132261, -1.2545617, 6.493075, 2.777274, 4.817134, 7.067683, 7.019799, 7.07726, 7.2113357]","[9.078813, 12.038046, -1.4269443, 0.6607997, 22.246922, 4.3861775, 1.1300632, 16.146496, -4.271256, 16.366762, 8.571242, 2.930503, 6.895301, 7.642292, 6.83784, 7.4986396]"
Gesture R,"[-0.4213795, 4.1659107, -3.8498764, 10.314221, 20.312407, 0.019153614, 2.4708161, 8.42759, 6.397307, 2.030283, 1.7812861, 1.7812861, 0.8810662, 1.5610195]","[9.5385, 6.5984197, -1.9153614, 1.13964, 7.07726, -4.0892963, 2.0111294, 1.5227122, 0.46926352, 5.1906295, 2.719813, 5.7843914, 6.5984197, 5.889736]","[10.572795, 6.8569937, -4.5681367, 7.642292, 19.325996, -6.253655, 14.039598, -2.5570073, 8.121132, 18.962078, 5.9759274, 6.5984197, 7.6710224, 9.787497]"
Gesture R,"[5.4300494, -0.8331822, 1.8387469, 22.409727, 9.107543, -6.4547677, 10.97502, 5.2002063, 5.391742, 2.8060043, 1.1875241, 0.89064306, 1.1492168]","[11.750742, -0.7374141, -0.8331822, 3.8498764, -3.572149, -0.82360536, 6.6846113, -0.6703765, 7.881712, 2.7389667, 5.449203, 6.493075, 6.8569937]","[15.9262295, -5.3438582, 1.9057846, 16.021997, 0.038307227, 4.8267107, 1.3311762, 2.9783869, 18.665197, 6.033388, 6.090849, 7.6135616, 8.42759]"
Gesture R,"[0.5363012, 1.4077905, 2.4899697, -4.7405195, 17.372328, 14.882358, -2.873042, 7.565677, 8.054094, 9.011775, 6.5984197, 1.2737153, -0.17238252, -0.7565677, 0.20111294, 0.59376204, 0.545878, 0.6512229, 0.545878, 0.35434186, 0.35434186, 0.5650316]","[5.93762, 9.32781, 6.042965, -3.4955344, 1.5610195, 1.2545617, -2.6048915, 4.8362875, 0.4213795, 0.8523358, 7.383718, 2.3654714, 5.803545, 6.895301, 7.2687964, 7.383718, 7.192182, 7.2687964, 7.201759, 7.0964136, 7.038953, 7.019799]","[7.9104424, 11.042058, 3.3901896, 1.8195933, 12.028469, 7.7093296, -3.9456444, 23.539791, -1.8387469, 8.082825, 20.887016, 5.046977, 5.449203, 6.8665705, 6.8282633, 6.2728086, 7.6135616, 6.14831, 6.8186865, 6.751649, 6.885724, 6.6654577]"
Gesture R,"[0.38307226, 3.122039, 1.0726024, -2.5378537, 19.6133, 9.059659, -6.655881, 19.000385, 5.5737014, 11.21444, 3.2944214, 0.7757214, 2.5187001, 2.0685902]","[6.588843, 9.854534, 2.327164, -3.9073372, 3.1603463, -1.6663644, -3.0454245, 8.887277, -2.5378537, 3.5913026, -0.40222588, 3.7541082, 6.0716953, 6.4643445]","[7.249643, 12.737153, 0.5267244, 2.4995465, 22.294806, 3.323152, -3.0454245, 14.441825, -2.777274, 21.212627, 8.916007, 4.3766007, 7.52737, 7.201759]"
Gesture R,"[0.842759, 4.606444, 0.45968673, -0.23942018, 24.7752, 1.2449849, 10.457873, 8.781932, 8.552089, 7.776367, 2.480393, 0.38307226, 0.59376204, 0.92895025, 0.78529817]","[6.301539, 10.553641, -0.22984336, -3.4859576, 4.721366, -3.715801, 4.3861775, 2.1260512, -1.340753, 5.650316, 1.3024458, 5.6886234, 7.6614456, 7.3166804, 6.9240313]","[7.8625584, 13.22557, -0.81402856, 3.5529952, 19.057846, -4.999093, 12.832921, -1.7046716, 4.5777135, 21.5957, 5.3438582, 4.2904096, 6.0142345, 6.6175733, 9.069236]"
Gesture R,"[0.2681506, 1.3024458, 3.4955344, -4.8458643, 15.370775, 15.342045, -4.0892963, 11.530476, 11.281479, 9.232041, 5.90889, 2.1643584, 2.6048915, 2.1930888, 1.982399]","[6.799533, 11.87524, 4.405331, -2.4229321, -1.3599066, -0.7278373, -5.0278234, 2.9592333, -0.641646, -3.1794999, 1.5514427, 0.9864111, 5.104438, 6.042965, 6.531382]","[7.374141, 9.509769, 0.9864111, 1.2641385, 11.84651, 6.4739213, -7.240066, 20.762518, -3.2082303, 14.173674, 17.00841, 4.003105, 6.8761473, 7.297527, 5.851429]"
Gesture R,"[1.7046716, 2.4516625, 4.060566, -5.6982, 14.585477, 15.610195, 1.340753, 0.6991069, 12.976573, 5.5737014, 13.417107, 5.1906295, 2.27928, 1.6663644, 1.541866]","[5.9280434, 12.354081, 4.7022123, -5.3821654, -5.6886234, -0.48841715, -5.995081, -0.63206923, 2.384625, -3.4476504, 5.889736, -0.22026655, 4.4819455, 6.1195793, 5.9567738]","[7.680599, 11.473015, 4.7788267, -1.6280571, 15.610195, 12.239159, -3.3327289, 14.777013, -2.0207062, 2.8921957, 25.091234, 5.4779334, 5.5162406, 6.703765, 7.326257]"
Gesture R,"[0.60333884, 5.5737014, -5.142745, 12.095507, 20.858286, -5.793968, 8.599973, 4.6160207, 10.007763, 11.386824, 2.8634653, 0.5363012, 0.5650316, 0.89064306, 1.6759412, 1.6759412]","[6.9623384, 6.8186865, -5.506664, -5.0182467, -0.12449849, -7.517793, 5.7269306, -1.1204864, -2.5091233, 6.4260373, -0.45968673, 4.855441, 6.9719152, 6.8186865, 6.981492, 7.565677]","[8.791509, 7.0006456, -5.659893, 11.022904, 13.857639, -7.8146744, 25.76161, -5.803545, 8.1881695, 19.948488, 7.3071036, 2.5474305, 8.264784, 7.4507556, 7.019799, 5.90889]"
Gesture R,"[0.47884035, 7.2304893, -6.0238113, 22.591688, 12.076353, -8.331821, 15.8783455, 5.4300494, 8.303091, 12.018892, 5.4779334, 1.8962077, 2.5761611, 1.3790601, 1.9153614, 2.767697]","[7.651869, 8.111555, -4.7884035, -3.1316159, -4.31914, -4.280833, 6.4739213, -1.1300632, -3.6774938, 2.4995465, -0.545878, 3.6583402, 5.7269306, 6.196194, 6.3111157, 6.6175733]","[8.7532015, 7.8625584, -5.094861, 19.929335, 8.312668, -6.4739213, 21.720198, -6.83784, 9.184157, 20.72421, 5.161899, 4.7309427, 7.326257, 7.699753, 6.7229185, 7.8529816]"
Gesture R,"[2.1452048, 0.7374141, -4.4915223, 26.336218, 7.144298, -6.081272, 20.207062, 3.763685, 10.649409, 9.165004, 5.9184666, 0.94810385, 2.4995465, 2.2601264, 2.96881]","[10.821792, 1.1683705, -4.903325, 3.964798, -4.462792, -3.1794999, 8.082825, -3.2082303, -2.5378537, 3.9264908, -0.16280572, 4.462792, 7.1059904, 6.7324953, 6.895301]","[12.152967, -3.0071173, 0.90021986, 23.386562, 4.271256, -4.644751, 25.378538, -6.7612257, 10.534488, 15.227123, 5.209783, 2.9113493, 6.4068837, 6.129156, 6.081272]"
Gesture R,"[2.9400797, 3.4284968, -1.1013328, 22.045809, 8.303091, -4.960786, 15.68681, 4.855441, 8.590396, 7.2592196, 0.0, 0.40222588, -0.05746084]","[8.676587, 2.3080103, -6.5984197, 4.0701427, -4.31914, -3.064578, 6.646304, -2.2601264, -4.0414124, 1.436521, 0.6991069, 6.2345014, 6.7229185]","[11.128249, 0.37349546, 2.7102363, 25.052927, 3.4093432, -4.3287168, 26.077644, -5.085284, 12.756307, 18.358738, 3.0933087, 6.7612257, 6.885724]"
Gesture R,"[2.6623523, 2.5474305, -5.2863975, 26.336218, 12.401965, -6.483498, 12.287044, 6.2823853, 10.850522, 13.101071, 5.315128, 2.2888567, 1.733402, 3.1124623, 4.1371803]","[10.630256, 2.9783869, -4.807557, -0.91937345, -1.9249382, -2.4708161, 7.326257, 0.10534488, -1.6567876, 4.271256, -0.21068975, 3.6870706, 5.889736, 6.4547677, 6.7133417]","[13.206416, 1.5993267, -0.5746084, 16.309301, 5.0278234, -4.7788267, 19.144037, -6.4739213, 7.642292, 17.659632, 6.2632318, 4.156334, 7.469909, 6.6175733, 3.9839516]"
Gesture R,"[1.6472107, 6.5505357, -3.964798, 6.435614, 18.157625, -4.261679, 14.767436, 5.746084, 8.973468, 11.520899, 2.183512, 0.39264908, 1.9728222]","[6.2249246, 9.423578, -2.1547816, -7.019799, 0.15322891, -5.142745, 3.964798, -0.5746084, -4.0414124, 3.4763808, 0.6607997, 6.129156, 7.0485296]","[6.9048777, 12.976573, -9.605537, 10.5440645, 5.3342814, -6.9048777, 27.427975, -6.8569937, 6.8091097, 20.053833, 2.9879637, 5.602432, 5.985504]"
Gesture R,"[2.480393, 4.855441, -5.602432, 27.284323, 12.382812, -7.8912888, 19.891027, 0.6991069, 18.013973, 3.8498764, 1.934515, 1.982399, 1.7046716, 1.6280571, 2.0207062]","[9.864111, 6.2632318, -4.1276035, -0.34476504, -5.085284, -2.7485435, 6.4739213, -3.1411927, 2.0111294, -1.7717092, 3.9456444, 6.3111157, 6.3111157, 6.215348, 6.3685765]","[11.683704, 2.7102363, -1.5131354, 22.34269, 0.545878, 4.9703627, -0.9672575, -1.6567876, 18.818426, 7.0102224, 4.1276035, 6.8665705, 6.847417, 7.843405, 6.7803793]"
Gesture X,"[0.49799395, 8.331821, -4.8745947, -3.064578, 24.794353, -2.0207062, 4.759673, 3.2465374, 0.79487497, 0.39264908, 0.038307227, 0.7565677]","[7.632715, 15.380352, -1.685518, -6.7133417, 8.312668, -3.0358477, -2.5570073, 6.8186865, 4.185065, 7.4603324, 7.469909, 7.0964136]","[5.7843914, 16.931795, -6.0046577, 7.795521, 19.986795, -7.575254, 1.685518, 22.97476, 1.6376339, 5.947197, 6.5122285, 8.494628]"
Gesture X,"[1.7621324, -0.5363012, -7.3645644, 29.678524, -3.7062242, 10.5919485, 1.6663644, 1.733402, 1.0630256, 1.3694834]","[10.323798, 3.4955344, -5.765238, 8.781932, -2.633622, -2.5474305, 3.4380736, 4.8937483, 6.483498, 6.8091097]","[8.418014, -5.90889, 5.5641246, 14.211981, -10.601525, 8.303091, 12.277467, 4.232949, 6.1004257, 9.270349]"
Gesture X,"[4.453215, -0.5554548, -4.309563, 29.276299, 2.5953147, 0.16280572, 16.041151, 1.8004397, 1.5035586, 0.30645782, 0.8523358]","[12.258312, 1.6280571, -6.2728086, 8.63828, -3.41892, -3.8786068, 5.363012, 1.0534488, 5.8226986, 6.9240313, 6.9623384]","[16.481684, -4.280833, 6.1770406, 27.408821, 0.5650316, -2.5091233, 25.49346, 5.9280434, 4.606444, 6.991069, 8.494628]"
Gesture X,"[6.483498, -2.1739352, -4.1659107, 26.202143, 1.1779473, 0.1436521, 13.570335, 6.4547677, 0.93852705, 2.6431987, 2.6240451, 2.6910827]","[12.890382, -0.9959879, -4.185065, 7.479486, -2.3463178, -2.0207062, -1.982399, 1.8387469, 2.7581203, 6.3111157, 6.090849, 6.579266]","[13.9438305, -4.3957543, 4.5872903, 33.58586, 0.15322891, -3.0262709, 20.762518, 13.982138, 2.3080103, 6.38773, 7.651869, 6.6750345]"
Gesture X,"[5.7843914, -9.346964, 4.1180267, 22.352266, 6.943185, -3.2848446, 7.8146744, 8.6095495, 3.514688, 1.5801731, 0.8331822, 2.4612393, 1.5993267]","[6.655881, -1.436521, -6.5026517, 2.882619, -3.083732, -2.0590134, -2.920926, 4.9416323, -0.22026655, 4.7979803, 6.8091097, 6.933608, 6.8569937]","[9.615114, -5.631162, 8.944737, 20.053833, 4.999093, -4.261679, 4.1946416, 23.444023, 6.799533, 4.31914, 6.4739213, 5.8705826, 7.6231384]"
Gesture X,"[5.506664, -1.5035586, -7.038953, 30.827742, 8.858546, -2.6240451, 10.342952, 7.07726, 3.122039, 2.7006595, 0.90021986, 1.4077905, 2.0973208]","[9.77792, -0.12449849, -4.280833, -3.7541082, -3.6774938, -3.1411927, -5.1523223, 4.759673, -0.5267244, 5.0182467, 6.5601125, 5.861006, 6.2249246]","[12.737153, -4.146757, 2.0015526, 36.67917, 3.5913026, -3.2561142, 5.439626, 22.026655, 6.0525417, 5.2959743, 7.52737, 7.680599, 4.960786]"
Gesture X,"[2.8443117, 7.192182, -9.883265, 13.637373, 12.373235, -5.439626, 10.496181, 8.63828, 5.056554, 2.7964275, 2.777274, 1.8866309, 2.2984335]","[6.6079965, 5.765238, -2.384625, -9.356541, -2.5378537, -4.855441, -6.397307, -1.1204864, -0.6895301, 4.1180267, 5.6120086, 5.66947, 5.4204726]","[8.628703, 8.331821, -3.0358477, 31.747114, 8.772355, -7.795521, 4.098873, 23.807941, 3.0358477, 5.094861, 7.728483, 6.847417, 7.7189064]"
Gesture X,"[4.644751, 1.6663644, -8.37013, 29.458258, 0.7757214, 0.4309563, 12.928689, 1.8866309, 2.4420857, 3.3327289, 2.8634653]","[9.615114, 2.1164744, -9.902418, 7.73806, -3.4093432, -3.466804, -1.2162545, -0.5746084, 3.41892, 6.129156, 5.813122]","[15.102624, -0.047884032, 6.9623384, 38.230614, -2.72939, -2.030283, 27.38009, 11.166556, 3.8498764, 7.6231384, 8.762778]"
Gesture X,"[3.1411927, -0.6799533, -3.3997664, 18.50239, 6.7324953, -3.6104562, 17.123331, 5.21936, 2.3558946, 2.6719291, 2.9496565, 2.5091233]","[8.111555, 1.8291701, -3.4380736, 5.9663506, -1.5801731, -3.3423057, -2.6719291, 3.6391866, 0.49799395, 6.3302693, 7.2783732, 7.0485296]","[9.3182335, -1.2354081, 8.896853, 21.691467, 6.4643445, -3.2465374, 14.882358, 21.183897, 2.6910827, 4.644751, 7.4507556, 6.1387334]"
Gesture X,"[9.77792, -6.339846, 3.6104562, 25.301924, -1.8674773, 1.6280571, 15.217546, 4.098873, 1.8483237, 2.5570073, 2.777274]","[11.310209, -1.4460979, -3.5913026, 4.453215, -3.122039, -1.1204864, 0.8714894, -0.82360536, 3.2273839, 6.291962, 6.742072]","[11.36767, -6.7803793, 10.505757, 23.089682, -5.9567738, -2.5091233, 23.740904, 10.113108, 3.3135753, 7.3549876, 4.721366]"
Gesture X,"[5.7365074, 2.9400797, -6.9048777, 32.972946, 6.981492, -3.6966474, 16.299725, 6.6750345, 2.7581203, 3.5434184, 2.7102363]","[9.11712, 2.920926, -5.6215854, 5.803545, -5.6120086, -2.566584, -5.363012, 3.0933087, 0.6895301, 5.650316, 6.2345014]","[9.701305, 0.15322891, 5.535394, 23.4536, 3.064578, -2.96881, 14.470555, 18.80885, 2.7102363, 5.5737014, 7.9870567]"
Gesture X,"[9.892841, -2.930503, -1.8291701, 25.234886, 7.872135, -2.087744, 13.053187, 4.7884035, 6.1387334, 1.9153614, 2.336741, 2.9400797, 2.1930888, 2.1547816, 1.8100165, 2.6048915]","[10.726024, -0.22984336, -4.357447, 5.506664, -2.9017725, -2.8443117, -4.510676, 5.171476, 0.11492168, 4.3861775, 6.2345014, 6.3781533, 6.2249246, 6.339846, 6.4260373, 6.6079965]","[16.089035, -3.9360676, 2.767697, 25.94357, 3.7828386, -4.462792, 18.799273, 19.383457, 6.646304, 4.4723687, 6.703765, 7.249643, 6.694188, 7.632715, 6.1195793, 6.9527617]"
Gesture X,"[8.274361, -7.6614456, 9.088389, 19.843143, -4.309563, 2.6910827, 9.615114, 3.371036, 2.9975405, 3.3423057, 3.4093432]","[7.7189064, -1.7046716, -7.2783732, -2.336741, -3.6870706, -3.6487634, 1.0247183, -0.6703765, 3.7924154, 5.6886234, 5.401319]","[8.90643, -5.5258174, 19.919758, 10.160992, -7.0006456, 1.3311762, 26.221296, 7.07726, 4.3478703, 7.2304893, 8.781932]"
Gesture X,"[7.1251445, -0.48841715, -3.1411927, 29.190107, 1.9919758, 1.4556746, 15.648502, 4.3287168, 2.327164, 3.7828386, 3.1986535]","[8.868123, 1.8866309, -3.9360676, 6.1866174, -3.3327289, -3.620033, 4.10845, -0.8523358, 4.050989, 6.090849, 5.9759274]","[12.076353, -1.1109096, 1.9249382, 24.708162, -2.1260512, -2.9783869, 27.648241, 6.4164605, 4.9703627, 7.8625584, 7.603985]"
