Gesture A,"[0.8331822, -4.5202527, 13.790602, 4.9799395, 0.2681506, -3.6774938, -3.466804, 11.482592, -6.694188]","[8.820239, -4.5872903, 17.946936, 5.66947, -1.7525556, 17.152061, 8.197746, 5.161899, 9.136273]","[0.35434186, 0.47884035, 17.736246, 2.7964275, 2.135628, 8.810662, 10.630256, 3.1124623, 5.410896]",,,,,,
Gesture A,"[-4.912902, 12.038046, 4.175488, -3.1986535, 6.2823853, 3.4955344, 5.5737014, -2.0015526]","[-1.1204864, 18.990808, 4.6351743, -1.5610195, 23.329102, 5.0278234, 4.865018, 8.312668]","[0.37349546, 22.419304, 2.681506, 2.2984335, 14.939818, 1.0151415, 3.0454245, 4.0414124]",,,,,,
Gesture A,"[-0.51714754, -5.3438582, 18.253393, 1.9536686, 1.2066777, -1.043872, 5.8705826, 5.650316, -3.514688]","[5.2289367, -0.8810662, 22.266075, 2.3558946, -1.4269443, 20.676327, 4.0797195, 5.0182467, 9.069236]","[0.05746084, -0.1436521, 27.638664, -0.9864111, 1.5705963, 21.41374, 2.7485435, 3.4763808, 4.3766007]",,,,,,
Gesture A,"[1.091756, -3.1316159, 17.056293, 3.2369606, 1.4748282, -4.759673, 0.4213795, 10.180145, -5.094861, 1.9153614]","[11.549629, -0.89064306, 14.135366, 6.244078, -2.5953147, 9.844957, 8.90643, 3.2752678, 9.203311, 9.241618]","[2.1164744, 0.90979666, 12.200851, 6.5601125, 1.0055647, 5.793968, 6.7708025, 3.466804, 7.192182, 1.9728222]",,,,,,
Gesture A,"[0.58418524, -2.231396, -2.767697, 18.540697, 5.257667, -2.3463178, 6.0525417, 1.3790601, 4.003105, -2.9783869, 1.2449849, 0.21068975, 0.5267244]","[11.568783, 4.7788267, -3.074155, 22.199038, -0.62249243, -1.3503298, 21.68189, 4.0701427, 4.060566, 8.408437, 9.490616, 9.107543, 8.66701]","[3.6296098, 1.1779473, 1.043872, 19.000385, -0.32561144, -0.80445176, 16.328455, -0.41180268, 1.1875241, 5.8322754, 3.122039, 4.3957543, 3.8115692]",,,,,,
Gesture A,"[-0.10534488, 2.834735, -4.721366, 13.053187, 6.6367273, -0.641646, 9.212888, 0.7469909, 12.382812, -3.620033]","[10.515334, 12.277467, -4.156334, 16.481684, 7.3645644, -4.4436383, 22.112846, 6.742072, 3.6104562, 9.586384]","[4.175488, 3.2369606, 0.7182605, 15.571888, 6.1866174, -0.8523358, 16.931795, 4.55856, 2.0111294, 6.588843]",,,,,,
Gesture A,"[1.0726024, -0.2873042, -1.6472107, 13.445837, 3.7828386, 1.2449849, -1.0821792, 8.66701, -1.283292, -0.19153613, 0.93852705]","[11.204864, 4.261679, 1.6184803, 17.870321, 2.5187001, -1.0821792, 20.685904, 5.8322754, 7.642292, 8.130709, 9.107543]","[2.1452048, 0.31603462, 2.1452048, 21.068975, -1.2066777, 0.4405331, 15.313314, -0.34476504, 0.39264908, 5.66947, 3.5242648]",,,,,,
Gesture A,"[0.1340753, 1.1587936, -6.885724, 16.385916, 5.631162, -2.480393, -0.35434186, 2.6431987, 11.903971, -9.394848, 1.1875241, 0.06703765]","[10.477027, 9.595961, -4.548983, 20.09214, 5.659893, -2.815581, 7.2113357, 8.37013, 5.506664, 7.747637, 8.8777, 8.695741]","[2.9592333, 2.2409728, -0.17238252, 25.07208, 4.1371803, 0.2873042, 8.791509, 7.6710224, 2.9496565, 5.449203, 3.916914, 4.2042184]",,,,,,
Gesture A,"[-0.038307227, 0.5650316, -2.087744, 10.994174, 9.557653, -1.5897499, -3.8594532, 3.122039, 10.0269165, -2.6719291]","[10.055647, 9.940725, -0.61291564, 10.783484, 9.260772, -2.6527755, 6.991069, 11.511322, 4.357447, 8.848969]","[4.5777135, 3.3327289, -1.4077905, 9.758766, 9.490616, -1.1013328, 2.930503, 10.43872, 4.2999864, 6.215348]",,,,,,
Gesture A,"[0.23942018, -1.0821792, -4.0318356, 12.315774, 5.046977, -2.2122424, 3.074155, -0.22984336, 6.090849, -2.7868507]","[11.511322, 5.0661306, -0.29688102, 15.437813, 4.2521024, -3.8115692, 19.009962, 6.6750345, 5.1235914, 8.264784]","[4.0318356, 1.043872, 0.36391866, 17.420212, 4.3382936, 0.22026655, 12.26789, 4.663905, 3.5529952, 5.755661]",,,,,,
Gesture A,"[0.25857377, 0.08619126, 3.1794999, 9.730036, -1.0342951, -1.9057846, -3.4476504, 15.045163, -10.793061, 0.8523358]","[13.397953, 1.6663644, 6.2249246, 16.692375, -1.7429788, 3.2082303, 14.001291, 4.5777135, 7.776367, 8.762778]","[4.098873, 0.02873042, 6.7133417, 14.15452, 0.23942018, -1.6567876, 16.548721, 3.2752678, 8.714894, 3.323152]",,,,,,
Gesture A,"[0.9864111, -4.0797195, -1.1109096, 9.9790325, 0.35434186, -4.999093, 5.1235914, 10.362105, -4.280833, 1.2449849, 0.1436521]","[10.084377, -0.8619126, 6.6175733, 13.378799, -2.8443117, 5.4300494, 13.263878, 0.9672575, 9.107543, 9.002198, 8.42759]","[2.2218192, 0.038307227, 7.603985, 10.745177, 0.0, 0.02873042, 14.958972, 1.7908629, 7.07726, 3.5817258, 5.171476]",,,,,,
Gesture A,"[0.7374141, -0.93852705, -4.4340615, 14.642938, 3.2082303, -1.7238252, 3.9552212, 6.397307, 4.4340615, -4.6926355, 0.59376204]","[10.879252, 4.405331, -0.641646, 18.607735, 2.480393, -2.72939, 20.84871, 5.2959743, 6.8569937, 7.8529816, 9.078813]","[2.327164, 0.9672575, 2.7868507, 20.226215, -0.36391866, -0.2777274, 18.176779, -0.16280572, 2.825158, 6.2632318, 3.6487634]",,,,,,
Gesture A,"[1.8004397, -2.5953147, 2.3942018, 12.583924, 1.4269443, -3.0358477, 6.253655, 9.308656, -3.1603463, 0.50757074]","[13.733141, 2.5091233, 2.6144683, 15.179238, -0.5363012, -1.1683705, 21.844696, 4.1180267, 8.992621, 8.6095495]","[3.6391866, 0.15322891, 4.2042184, 16.290148, -1.8387469, 0.62249243, 16.85518, 1.043872, 0.6991069, 3.9073372]",,,,,,
Gesture A,"[1.3120226, 1.0342951, 2.3558946, 2.4995465, 1.1204864, -3.4859576, 21.634007, -1.6663644, 4.9224787, 7.872135, 13.67568, -5.315128, -1.1204864, -1.0821792, -0.5554548, 0.05746084, 0.93852705, 0.22984336, 0.095768064, 0.45010993, 0.59376204, 0.15322891, 0.36391866, 0.24899697]","[6.7708025, 7.374141, 6.9527617, 8.130709, 7.920019, -6.167464, 14.537593, -4.596867, 11.099519, 7.8529816, 3.4476504, 4.7884035, 8.791509, 8.197746, 8.6574335, 8.983045, 8.848969, 9.050082, 8.8777, 8.90643, 8.772355, 8.734048, 9.059659, 8.63828]","[6.4547677, 4.453215, 6.9719152, 9.749189, 3.6966474, 3.8786068, 4.357447, 0.15322891, 9.500193, 5.171476, -8.456321, 15.399506, 2.767697, 6.6079965, 5.1140146, 3.8881836, 4.146757, 4.0701427, 3.9839516, 3.8019924, 4.510676, 4.5681367, 3.9264908, 4.175488]",,,,,,
Gesture A,"[-0.08619126, 1.2449849, -3.2848446, 4.175488, 19.488802, 0.22984336, 6.291962, 11.013328, 12.354081, -6.9240313, -1.541866, -0.641646, -1.0534488, -0.05746084, -0.48841715, 0.29688102]","[8.552089, 11.942278, 4.960786, -1.982399, 14.020445, -3.1890767, 6.0046577, 9.768343, 3.5913026, 5.4779334, 8.322245, 9.3661175, 8.178593, 8.542512, 8.360553, 8.236053]","[5.497087, 6.4547677, 0.038307227, 6.0621185, 2.078167, -2.9975405, 8.082825, 4.357447, -10.898406, 14.173674, 2.5091233, 3.1794999, 5.0661306, 4.8458643, 3.821146, 6.0142345]",,,,,,
Gesture A,"[0.05746084, 1.283292, -4.3382936, 9.11712, 14.202404, 1.2641385, 4.8745947, 6.0525417, 6.5218053, -1.6950948, -1.1492168, -0.63206923, 0.79487497, 0.17238252, 0.35434186]","[8.571242, 14.920665, 0.90979666, 7.383718, 12.028469, -2.9017725, 8.121132, 9.624691, 5.315128, 4.55856, 8.6095495, 8.772355, 9.241618, 8.896853, 8.446744]","[4.405331, 6.885724, -0.11492168, 8.724471, -3.1603463, -0.9959879, 5.851429, 13.158532, -8.283937, 8.571242, 5.410896, 4.5872903, 2.6431987, 4.003105, 5.142745]",,,,,,
Gesture A,"[0.47884035, 1.388637, -1.8004397, 3.016694, 11.750742, 0.16280572, 1.0534488, -5.2959743, 11.137826, -4.31914, -0.45968673, -1.3215994, 1.2162545, 0.2873042]","[8.714894, 12.612655, -0.6607997, 5.583278, 12.5743475, -3.1124623, 3.7349546, 13.455414, 6.435614, 5.1235914, 9.289502, 8.686164, 8.820239, 8.829816]","[4.185065, 2.566584, 2.681506, 5.056554, 6.5218053, -1.3599066, 4.3766007, 22.31396, -1.685518, 5.209783, 3.122039, 4.9799395, 1.934515, 4.9703627]",,,,,,
Gesture A,"[0.8810662, 2.1547816, -3.1507695, 0.17238252, 25.292347, -1.4652514, 0.6895301, 2.9017725, 7.536947, -1.733402, -1.0821792, -0.38307226, 1.4939818, 0.22026655]","[8.494628, 15.093047, 4.232949, -3.6391866, 23.309948, -0.34476504, 1.3215994, 14.901511, 6.4739213, 4.510676, 8.542512, 8.542512, 9.56723, 8.437167]","[5.1810527, 8.015787, 0.047884032, 5.8705826, 17.123331, -4.5298295, 1.5131354, 20.800825, -0.59376204, 6.2823853, 4.76925, 4.0892963, 4.0414124, 5.497087]",,,,,,
Gesture A,"[-0.019153614, -1.6184803, -3.6391866, 8.8777, 12.919112, 0.90979666, 0.06703765, 6.6175733, 8.829816, 0.4213795, -1.8195933, -1.4748282, -1.0151415, 0.29688102]","[8.839393, 12.210428, -1.9249382, 7.824251, 10.955867, -3.0454245, 5.755661, 14.15452, 5.851429, 3.0071173, 7.536947, 9.787497, 8.341399, 8.781932]","[5.305551, 3.1986535, 1.934515, 12.248735, 4.5394063, -0.31603462, 2.9017725, 12.258312, -3.763685, 6.646304, 5.8801594, 1.7717092, 2.4516625, 5.171476]",,,,,,
Gesture A,"[2.7102363, -2.4420857, -3.4476504, 30.099903, -1.6472107, 1.0726024, 8.485051, 6.483498, 6.090849, -4.711789, -0.21068975, -0.24899697, 0.9768343]","[10.754754, 10.927136, -4.9416323, 23.42487, 0.7278373, -0.32561144, 14.642938, 5.9663506, 2.7964275, 7.632715, 9.14585, 9.021352, 8.7053175]","[8.39886, 1.6663644, 3.9360676, 7.7189064, -0.90979666, 0.39264908, 21.222204, -2.2697031, 2.9975405, 5.2480903, 4.548983, 3.7924154, 4.2425256]",,,,,,
Gesture A,"[3.4380736, -2.1452048, 1.043872, 26.125528, -3.9935284, 0.61291564, 11.750742, 9.212888, -1.6567876, -3.6966474, 1.5801731, -0.545878, 0.40222588]","[13.139379, 4.8841715, -4.232949, 15.696386, -3.86903, 3.5817258, 14.834474, 4.7405195, 5.391742, 7.603985, 10.141838, 8.619126, 8.42759]","[5.6982, 3.1986535, 4.309563, 6.2823853, -0.5554548, 0.7278373, 15.179238, -6.7803793, 8.034941, 4.9895163, 4.960786, 4.003105, 5.1810527]",,,,,,
Gesture A,"[1.340753, -3.5625722, 2.2218192, 23.970747, -1.9057846, 1.3503298, 4.0797195, 10.362105, -3.9264908, -1.2354081, 0.90979666, 1.2258313, 1.6280571]","[13.283031, 2.6623523, -2.0015526, 13.838486, -3.5051112, 5.602432, 14.920665, 5.851429, 4.7500963, 9.299079, 9.002198, 9.011775, 9.107543]","[7.28795, 2.7389667, 2.2122424, 7.0006456, -0.2873042, 2.4420857, 14.192827, -5.6407394, 7.776367, 4.510676, 4.156334, 3.9456444, 3.4955344]",,,,,,
Gesture A,"[1.043872, -1.7142484, -1.9728222, 32.158916, 0.0, -1.4652514, 12.488156, 10.67814, 2.2122424, -4.999093, 0.5267244, 2.2505496, 0.5554548]","[9.749189, 9.193734, -3.9839516, 20.532673, -0.038307227, 0.4309563, 13.2351465, 6.3206925, 2.8634653, 7.9583263, 7.967903, 9.921572, 8.312668]","[5.947197, -2.5474305, 4.3287168, 10.390836, -2.6240451, -0.019153614, 18.387468, -0.81402856, 0.61291564, 5.48751, 4.462792, 6.7324953, 5.267244]",,,,,,
Gesture A,"[1.8195933, -5.8322754, 22.237345, 10.563218, -0.7086837, 13.168109, 9.433155, 8.714894, -3.6296098, -3.4380736, 0.78529817, -0.545878, 0.8331822]","[12.660539, -3.9360676, 12.306197, 3.7253778, -2.3463178, 11.080365, 10.323798, 3.715801, 6.751649, 8.762778, 9.490616, 8.2169, 8.350976]","[5.0374002, 2.231396, 3.1507695, 4.5394063, -1.1109096, 11.999739, 6.8186865, -6.981492, 10.984597, 5.45878, 1.7812861, 3.0358477, 6.1100025]",,,,,,
Gesture A,"[1.1587936, 0.93852705, -4.501099, 32.66649, 0.16280572, -0.7661445, 11.693281, 8.379706, 2.0111294, -5.48751, 0.08619126, 0.90979666, 1.3120226]","[10.409989, 12.095507, -5.315128, 21.337126, -2.0015526, 0.34476504, 16.500837, 4.7500963, 2.930503, 7.632715, 8.992621, 8.839393, 8.686164]","[7.2209125, 2.27928, 4.1659107, 6.8186865, -0.8619126, 1.532289, 20.982784, -1.1300632, 0.2681506, 6.9144545, 2.3750482, 4.960786, 3.1028855]",,,,,,
Gesture A,"[0.8714894, -1.7429788, 1.484405, 29.917944, 0.4405331, -1.8387469, 8.063671, 10.534488, -2.0111294, -3.667917, -0.009576807, 1.9632454]","[11.089942, 6.435614, -5.315128, 20.915747, -1.5227122, 1.1300632, 15.801731, 5.2863975, 1.4269443, 7.785944, 9.548077, 9.548077]","[7.297527, 1.0055647, 5.056554, 10.620679, -4.261679, 3.3327289, 17.046717, -2.3080103, 8.734048, 4.3861775, 4.012682, 1.7429788]",,,,,,
Gesture A,"[0.7374141, 4.6160207, -7.4124484, 0.8523358, 23.894133, -0.91937345, 0.40222588, 5.9280434, 9.816227, -3.6391866, -1.7621324, 1.1013328, 0.12449849, -0.17238252]","[8.676587, 14.001291, 0.7374141, -2.873042, 15.1696615, -4.7309427, 6.291962, 13.9917145, 4.606444, 7.632715, 7.6710224, 9.662998, 8.475474, 7.8912888]","[4.405331, 9.442732, -0.82360536, 5.2863975, 2.4516625, 2.327164, 0.9576807, 13.685257, -5.7748146, 7.8050976, 3.8115692, 3.572149, 4.175488, 5.5641246]",,,,,,
Gesture A,"[0.31603462, 0.4309563, 0.12449849, -3.7828386, 19.10573, 4.357447, 1.4269443, 11.597513, 7.374141, 7.345411, -3.6008794, -3.1028855, 2.566584, 0.11492168]","[8.303091, 8.542512, 13.177686, -3.2561142, 14.824897, 3.2465374, -1.388637, 13.88637, 7.97748, 4.146757, 7.489063, 6.991069, 10.065224, 8.494628]","[5.2480903, 5.142745, 8.66701, 0.7086837, 7.335834, 0.7757214, 0.7374141, 11.884817, 4.0892963, -1.8291701, 7.374141, 4.1276035, 2.930503, 5.315128]",,,,,,
Gesture A,"[1.2449849, -1.8866309, -1.5227122, 28.328194, -0.81402856, -1.1779473, 9.14585, 10.381259, -3.9264908, -3.8594532, -0.5650316, -0.46926352]","[10.496181, 8.848969, -4.501099, 23.137566, -1.541866, 1.4269443, 15.792154, 4.7405195, 4.951209, 7.2592196, 9.222465, 8.456321]","[6.646304, 2.327164, 2.528277, 3.1411927, -2.1452048, 1.9919758, 16.587029, -5.3438582, 9.279925, 5.7269306, 1.8770541, 5.4300494]",,,,,,
Gesture A,"[1.2354081, -2.2888567, -1.2641385, 25.541344, -1.0055647, 0.4213795, 4.453215, 11.204864, -3.572149, -2.930503, 0.7182605, 0.93852705, 0.8619126]","[9.710882, 8.810662, -3.9552212, 18.914194, -1.6567876, 4.55856, 11.951855, 6.14831, 5.506664, 8.350976, 8.619126, 8.935161, 8.542512]","[4.232949, 0.40222588, 3.9743748, 2.1739352, -2.6527755, 4.1946416, 13.694834, -5.746084, 10.04607, 4.5777135, 4.271256, 4.1946416, 5.4683566]",,,,,,
Gesture A,"[0.7182605, -1.1492168, -0.7182605, 28.050467, 1.3982137, -1.0342951, 11.252748, 8.791509, 0.49799395, -1.7908629, -0.20111294, 1.0726024, 1.4556746]","[10.515334, 8.695741, -3.9935284, 19.000385, -0.7374141, 1.1300632, 15.571888, 4.175488, 4.903325, 8.274361, 9.050082, 9.289502, 8.647857]","[6.5696893, 4.8937483, 5.717354, 0.4309563, -1.1109096, 0.5554548, 17.640478, -0.20111294, 6.205771, 3.8977604, 0.82360536, 3.7349546, 5.401319]",,,,,,
Gesture A,"[3.2848446, -2.72939, 1.1109096, 29.247568, -0.51714754, 0.92895025, 15.552734, 10.0269165, 1.4077905, -3.4763808, -0.50757074, 0.51714754, 0.8810662]","[11.262324, 9.088389, -8.130709, 20.819979, -2.2601264, 3.3423057, 16.357185, 4.865018, 3.9935284, 8.082825, 8.810662, 10.065224, 9.184157]","[4.999093, 0.8523358, 7.422025, 6.9144545, -2.3175871, 0.10534488, 15.820885, -1.8387469, 3.7732618, 4.4819455, 3.5625722, 1.8674773, 4.3861775]",,,,,,
Gesture A,"[1.4077905, -2.8634653, 3.7924154, 24.114399, -0.59376204, -1.0342951, 11.626244, 13.321339, -0.91937345, -2.2984335, 0.047884032, 0.78529817, 1.0534488]","[12.813767, 3.5625722, -1.6472107, 16.069881, -2.8443117, 3.8402996, 16.931795, 4.4723687, 5.650316, 8.552089, 9.605537, 9.241618, 9.11712]","[6.493075, 0.7469909, 6.1004257, 0.80445176, -1.8962077, 2.030283, 14.470555, -6.0238113, 7.7572136, 3.4093432, 1.9632454, 2.7868507, 3.4763808]",,,,,,
Gesture A,"[1.5705963, 0.08619126, -4.501099, 36.066254, -0.25857377, -0.34476504, 11.702858, 10.419566, -1.0630256, 0.0, 1.043872, 0.79487497]","[9.844957, 12.612655, -6.445191, 20.66675, -3.016694, 2.2218192, 14.240712, 3.5625722, 6.6271505, 9.078813, 9.279925, 9.289502]","[6.435614, -0.02873042, 4.3766007, 4.9320555, -3.4380736, 2.5474305, 13.560759, -7.4028716, 12.29662, 2.0590134, 4.9224787, 2.767697]",,,,,,
Gesture A,"[1.0247183, -3.964798, 8.207323, 10.515334, 0.61291564, 12.564771, 12.53604, 11.166556, -2.681506, -1.3120226, 1.2545617, 1.1683705]","[13.474567, -1.5705963, 3.8594532, 5.8705826, -2.7964275, 10.295067, 8.724471, 3.8307228, 6.9719152, 8.408437, 9.346964, 9.002198]","[6.5122285, 3.572149, 7.393295, 2.4133554, 0.8619126, 6.301539, 2.719813, -6.1004257, 10.46745, 4.5681367, 5.506664, 3.2752678]",,,,,,
Gesture A,"[2.1068976, -3.2944214, -2.6719291, 42.92325, -1.13964, -0.047884032, 10.208876, 8.714894, 3.2848446, -2.5091233, 1.1013328, 0.10534488]","[9.940725, 12.449849, -6.339846, 19.057846, -4.5298295, 2.2409728, 16.682798, 5.889736, 2.327164, 8.7053175, 10.0269165, 8.724471]","[4.7788267, 4.175488, 5.497087, 12.74673, -4.232949, 1.6376339, 16.778566, -2.0111294, 2.336741, 6.9240313, 2.6623523, 5.717354]",,,,,,
Gesture A,"[0.94810385, 2.480393, -3.6583402, 11.923124, 12.26789, 0.89064306, 9.059659, 9.14585, 10.237606, -1.9440918, -0.37349546, 1.1971009, -0.06703765, 0.22984336]","[8.781932, 15.351622, -2.27928, 7.2304893, 5.45878, -2.5187001, 8.7053175, 10.362105, 2.930503, 7.019799, 8.24563, 9.279925, 8.6095495, 8.475474]","[3.8881836, 6.3685765, 3.8498764, 5.5258174, 1.3215994, 1.436521, 9.557653, 2.7389667, -3.7828386, 11.166556, 3.4093432, 5.861006, 4.146757, 4.1946416]",,,,,,
Gesture A,"[3.2082303, -5.2863975, 6.244078, 19.996372, 0.5554548, 7.192182, 10.955867, 7.3549876, -3.083732, -1.9919758, 2.4037786, -0.12449849]","[14.422671, 1.1204864, -0.17238252, 11.137826, -3.7062242, 6.4739213, 10.141838, 3.8594532, 6.435614, 7.335834, 10.563218, 8.341399]","[7.019799, -0.02873042, 5.746084, -2.7485435, 1.9249382, 6.4643445, 8.207323, -5.3725886, 9.873688, 2.2122424, 6.0525417, 4.0414124]",,,,,,
Gesture A,"[2.4420857, -1.733402, -3.2369606, 35.127728, -0.4309563, -0.91937345, 10.840945, 10.773908, -5.0661306, -1.1300632, 0.48841715, 0.1340753]","[10.007763, 8.944737, -6.5984197, 18.780119, -6.742072, 5.0278234, 13.388376, 4.232949, 6.435614, 7.5944076, 9.442732, 8.66701]","[5.0661306, 2.6240451, 6.1770406, 3.0071173, -5.3247046, 4.8937483, 12.29662, -6.129156, 7.795521, 3.3997664, 3.9456444, 3.9073372]",,,,,,
Gesture A,"[1.6376339, -2.2218192, -4.0797195, 34.96492, 0.4405331, -0.9576807, 11.252748, 12.028469, -4.7979803, -1.5227122, 2.6431987, 1.3120226]","[8.820239, 11.386824, -5.793968, 19.651608, -4.76925, 0.095768064, 14.78659, 3.0358477, 4.156334, 8.90643, 9.768343, 8.935161]","[3.6870706, 3.5051112, 4.8937483, 6.885724, -2.920926, 3.5242648, 16.711529, -4.960786, 9.739613, 4.7979803, 3.5434184, 3.4380736]",,,,,,
Gesture D,"[-0.40222588, 2.8634653, 3.5338416, -2.873042, 3.064578, 5.2385135, 3.514688, -4.711789, -3.4572272, 9.931149, 1.4939818, -0.7469909]","[8.159439, 15.05474, 7.038953, -4.003105, 13.426683, 10.515334, -2.1260512, 1.2737153, 10.907983, 11.128249, 8.973468, 7.9391727]","[5.3247046, 13.139379, -2.7006595, -1.685518, 14.451402, 3.41892, -5.995081, 1.3599066, 12.804191, 0.1436521, 4.8841715, 4.7979803]",,,,,,
Gesture D,"[1.4556746, -2.96881, -2.0494366, 19.40261, -0.93852705, 1.8770541, -15.131354, 11.81778, 0.22984336, -0.6607997, 0.5746084]","[16.970102, 3.3039982, -3.9743748, 34.170048, 1.934515, 2.4516625, 5.0757074, 14.211981, 8.552089, 8.781932, 9.136273]","[8.121132, -3.2944214, -2.9017725, 18.50239, -4.6926355, -8.686164, 12.124237, 1.5801731, 4.050989, 4.2904096, 3.7828386]",,,,,,
Gesture D,"[3.2848446, -2.681506, 15.006856, 0.4213795, 5.93762, -14.211981, 10.199299, -0.45968673, 0.05746084, 1.6950948]","[11.386824, -8.24563, 24.344242, 3.667917, 3.169923, 4.146757, 15.198392, 7.038953, 9.050082, 9.289502]","[-2.3654714, 0.9672575, 11.013328, -4.357447, -7.4507556, 15.255854, 5.6982, 4.309563, 3.8977604, 3.2752678]",,,,,,
Gesture D,"[4.9416323, -2.9496565, -3.0262709, 16.778566, 0.94810385, -3.2752678, 1.6089035, 7.422025, 0.19153613, 0.46926352]","[18.981232, -5.995081, 0.35434186, 24.114399, -4.0414124, 2.0398598, 12.50731, 9.902418, 9.270349, 8.868123]","[6.7708025, -2.1068976, 0.7757214, 13.857639, -4.1659107, 1.388637, 17.104177, 1.1875241, 4.7309427, 4.1180267]",,,,,,
Gesture D,"[4.5298295, -3.074155, 6.244078, 1.982399, 2.1452048, -17.918205, 10.94629, 1.5993267, -0.5267244]","[13.072341, -8.197746, 17.506403, 2.9879637, -0.095768064, 3.3901896, 12.334928, 8.446744, 8.312668]","[0.8714894, -2.336741, 12.708423, 1.1587936, -6.445191, 17.851168, 1.3599066, 4.060566, 4.903325]",,,,,,
Gesture D,"[1.9728222, -2.9879637, -1.7908629, 15.073894, 3.9360676, -17.946936, 9.002198, 0.81402856, -0.6991069, 1.292869]","[15.849615, -4.7884035, 0.61291564, 21.614853, -3.3039982, 0.37349546, 14.403518, 7.6710224, 8.599973, 9.299079]","[6.9623384, -2.7389667, -1.436521, 10.228029, -4.4340615, 7.795521, 9.576807, 1.9919758, 2.135628, 4.2904096]",,,,,,
Gesture D,"[5.4300494, -1.7429788, 2.6240451, 7.73806, 6.215348, -18.195932, 8.0924015, 1.685518, 0.19153613]","[16.883911, -7.297527, 4.414908, 12.698846, -3.265691, 1.5801731, 13.244724, 8.552089, 8.801085]","[6.081272, -4.050989, -0.02873042, 4.711789, -4.9320555, 6.751649, 6.742072, 3.8307228, 3.5242648]",,,,,,
Gesture D,"[2.930503, -1.6663644, 4.0797195, -1.1300632, 2.2601264, -11.444284, 7.0964136, -0.16280572, 0.10534488]","[10.208876, -7.73806, 15.294161, 1.5514427, 0.21068975, 6.483498, 12.133814, 8.149862, 9.097966]","[-1.0630256, -3.8498764, 13.8959465, 4.548983, -6.349423, 15.753847, 3.0071173, 2.6527755, 4.462792]",,,,,,
Gesture D,"[0.6703765, -1.9632454, 24.123976, 1.9153614, -6.5696893, 4.271256, 4.0701427, 0.4405331, 0.5554548]","[6.4164605, -6.042965, 41.381382, -7.4986396, 1.7908629, 15.725117, 7.153875, 9.797073, 8.561666]","[-3.1316159, -1.1971009, 25.330654, -6.8186865, -0.11492168, 18.713081, -0.24899697, 3.5529952, 4.4244847]",,,,,,
Gesture D,"[4.7788267, -2.3175871, 6.081272, 1.6567876, -4.606444, -0.93852705, 6.042965, -0.6703765, 1.1971009]","[16.893488, -11.300632, 20.168755, 1.7046716, -1.5610195, 13.215993, 7.335834, 9.433155, 8.772355]","[5.209783, -1.3599066, 11.18571, -1.4173675, -0.641646, 22.476765, -0.6991069, 4.0892963, 3.2273839]",,,,,,
Gesture D,"[3.5817258, -0.019153614, 0.38307226, 8.197746, 2.1739352, -21.14559, 14.5567465, -0.02873042, -0.7469909]","[14.010868, -5.947197, 6.5026517, 16.021997, -3.466804, 2.1930888, 13.062764, 8.331821, 8.39886]","[1.9153614, -3.9073372, 0.90021986, 5.707777, -4.711789, 15.562311, 5.21936, 2.9783869, 3.6008794]",,,,,,
Gesture D,"[2.9017725, -1.7238252, 0.91937345, 3.371036, -5.3438582, 0.35434186, 3.3614593, -0.15322891, -0.35434186, 1.2162545]","[15.131354, -5.90889, 8.858546, 3.265691, -1.9249382, 15.95496, 6.9719152, 9.691729, 8.734048, 9.203311]","[2.7868507, -4.6160207, -0.9768343, 0.9672575, 0.4405331, 17.621325, 0.4309563, 4.951209, 4.3287168, 3.3901896]",,,,,,
Gesture D,"[3.8307228, 0.08619126, -3.9360676, 20.350714, 2.5187001, -9.097966, 3.3327289, 3.323152, 0.46926352, 0.62249243]","[20.2741, -0.90979666, -3.8019924, 39.274487, -6.1770406, 2.9113493, 15.351622, 7.795521, 10.170568, 9.011775]","[11.84651, -3.9073372, -0.08619126, 29.170954, -4.7309427, 3.8594532, 16.414646, 1.733402, 3.4284968, 2.72939]",,,,,,
Gesture D,"[2.9783869, -2.7581203, 6.5122285, 0.60333884, 2.96881, -10.6877165, 10.448297, 0.5554548, 0.22026655]","[11.664551, -7.7189064, 19.594147, 0.59376204, 2.4516625, 9.615114, 11.032481, 8.887277, 8.7053175]","[0.4309563, -3.715801, 13.455414, -1.388637, -5.3342814, 12.105083, 0.45010993, 4.10845, 2.030283]",,,,,,
Gesture D,"[4.31914, -3.2848446, -1.532289, 12.603078, 0.10534488, -14.068329, 8.015787, -0.545878, 3.2944214, 0.7086837]","[19.057846, -8.542512, 0.12449849, 18.224663, -4.0414124, 7.2113357, 11.530476, 8.944737, 10.553641, 9.682152]","[9.739613, -4.9224787, 1.5035586, 2.6048915, -5.5737014, 14.4130945, 2.9400797, 3.4572272, 2.96881, 4.0318356]",,,,,,
Gesture D,"[3.8307228, -1.8579005, -3.8498764, 3.3039982, 5.1523223, -4.0892963, -0.23942018, 4.8362875, 0.095768064, 1.2258313]","[20.647596, 0.7757214, -3.6104562, 29.506142, -0.038307227, 0.80445176, 14.84405, 8.149862, 10.084377, 9.193734]","[10.25676, -5.3247046, -2.0590134, 22.668303, -3.7349546, -1.9249382, 14.54717, 0.21068975, 4.2042184, 3.2082303]",,,,,,
